Residual_Power,Application_Type,Min_Security_Level,Max_Stack_Usage,Max_ROM,Min_Throughput,Algorithm
85.50029302577082,A,Low,330.3827957422308,20.42272489323042,0.0,Xoodyak
82.59167490620645,A,Low,351.5558679949535,23.977349282579947,0.0,Xoodyak
84.63905239674865,A,Low,308.94258296354366,26.556230821213877,0.0,Xoodyak
84.55156202991814,A,Low,370.0849576427596,24.453674982871004,0.0,Xoodyak
86.66852424017927,A,Low,308.7558158516857,26.60944924299979,0.0,Xoodyak
82.42359559937694,A,Low,364.29794916765087,22.40100023196608,9.703262440907714,Xoodyak
85.70900806325821,A,Low,318.9359080710633,19.91758379506907,0.0,Xoodyak
86.57303828921343,A,Low,303.6879737336509,25.62879464550656,0.0,Xoodyak
88.92984293680281,A,Low,306.50138938106136,24.443046964374027,0.0,Xoodyak
81.93021407902974,A,Low,331.3370741394792,22.579255220272497,0.0,Xoodyak
88.4360579488225,A,Low,359.93738066029323,23.2862294249584,0.0,Xoodyak
84.19906840412315,A,Low,384.34068806293806,23.918841476187097,0.0,Xoodyak
80.13394663407053,A,Low,312.8968535868409,18.76866640203488,0.0,Xoodyak
83.08021514690843,A,Low,312.61999689198075,24.081529797656458,0.0,Xoodyak
82.19651708448251,A,Low,326.46999199498663,25.61078517110622,5.69540628005716,Xoodyak
86.19037878222127,A,Low,310.2655647307034,20.751254491282936,0.0,Xoodyak
82.65609895898028,A,Low,387.1331543331811,19.76557095661317,4.260835809267429,Xoodyak
86.15987858331658,A,Low,375.6584028520613,25.66155533206602,4.036035056444334,Xoodyak
83.35736853882487,A,Low,380.2052170880677,21.945472873351264,0.0,Xoodyak
84.5408001285072,A,Low,323.3869572680725,20.713449143319288,0.0,Xoodyak
82.97616399026006,A,Low,307.8490619700797,17.661904227862436,0.0,Xoodyak
85.67071369268052,A,Low,380.70687128745146,20.419041477888825,0.0,Xoodyak
88.94976938820635,A,Low,370.05945589352933,17.015603740829125,3.3358827521626466,Xoodyak
82.38686263093008,A,Low,319.4287102702325,25.053408061964024,0.0,Xoodyak
86.05546702656568,A,Low,372.1558829230385,20.450414377603153,0.0,Xoodyak
89.46533437997503,A,Low,304.79917331129633,18.88332659181534,0.0,Xoodyak
87.9869963642646,A,Low,372.5954385185869,17.900485346300705,0.0,Xoodyak
87.46095630117654,A,Low,385.7029758404367,23.927278146973674,0.0,Xoodyak
87.88158544949263,A,Low,359.4031383066908,22.497837445744032,0.0,Xoodyak
87.55966191382431,A,Low,389.195760045968,17.203556229272042,0.0,Xoodyak
80.35869060969947,A,Low,350.64101275876897,18.10379519133303,0.0,Xoodyak
85.07853307773607,A,Low,350.1492643731372,24.250293727872087,6.496691376312271,Xoodyak
80.0355462644759,A,Low,355.844573337359,25.4480226830437,0.0,Xoodyak
83.09463631269169,A,Low,374.37815430464514,26.66240449090406,0.0,Xoodyak
84.03420014631432,A,Low,375.341639408942,18.50496789791914,0.0,Xoodyak
89.92629971506362,A,Low,379.431218294455,20.394104641566557,0.0,Xoodyak
86.18744418213431,A,Low,314.3699399144706,21.329232088712054,0.0,Xoodyak
83.11947951554083,A,Low,382.10046374674954,22.031860423179076,0.0,Xoodyak
80.64938079564165,A,Low,324.3292272218179,25.3995686713657,0.0,Xoodyak
81.90032395225023,A,Low,352.8187443838821,26.268443835071505,0.0,Xoodyak
87.02339104303016,A,Low,396.163380933451,21.578098977958575,0.0,Xoodyak
82.90176922663285,A,Low,393.2923237132382,19.214439976992573,0.0,Xoodyak
82.68760454730344,A,Low,369.98657664059334,20.398951277019115,0.0,Xoodyak
82.82006980827066,A,Low,318.578946561189,20.25970649136294,0.0,Xoodyak
86.83187836869979,A,Low,306.8950988543187,18.601500240085755,0.0,Xoodyak
84.41499095140833,A,Low,364.01544005798706,17.42080036321221,0.0,Xoodyak
86.08369153772428,A,Low,327.267455180862,25.392514924874565,0.0,Xoodyak
81.16324259118123,A,Low,382.5728046032149,18.367922941701956,0.0,Xoodyak
73.73097088423614,A,Low,312.3677664243382,23.98219125950696,0.0,Xoodyak
75.37879910826283,A,Low,331.1953440017421,17.875984144389783,0.0,Xoodyak
77.95453823161381,A,Low,373.23482239275796,26.307564724075213,0.0,Xoodyak
77.43752756742407,A,Low,340.31381006431064,19.848444913653076,0.0,Xoodyak
70.66297017792391,A,Low,321.1622559911718,22.310290931106852,0.0,Xoodyak
79.70299269157982,A,Low,386.69520335668005,18.939342594154326,0.0,Xoodyak
70.93835460626494,A,Low,340.88025582257967,21.451381720573558,0.0,Xoodyak
76.39162932702322,A,Low,324.04199243036095,26.951271584749755,0.0,Xoodyak
79.94955050225472,A,Low,381.0709864325343,26.906870436359913,0.0,Xoodyak
71.0508826946033,A,Low,334.6505673637147,23.437771157407912,0.0,Xoodyak
78.93793081310899,A,Low,327.1537151687547,26.697041333332447,0.0,Xoodyak
76.53587269533142,A,Low,304.49764887279366,21.147567465905574,0.0,Xoodyak
71.09023596141046,A,Low,326.89164123093997,17.19697350540616,0.0,Xoodyak
79.31956480383262,A,Low,378.6371478396122,21.499863798968143,0.0,Xoodyak
77.27384693100406,A,Low,333.6963646264031,26.852774016933726,3.2516528500583752,Xoodyak
77.82372750912198,A,Low,330.18841541361195,20.43144886704515,0.0,Xoodyak
75.35454850579823,A,Low,300.4385523001481,18.21622300274874,0.0,Xoodyak
75.10688341373015,A,Low,325.2484182037604,19.26941153606882,0.0,Xoodyak
77.81854590510615,A,Low,359.39666566929304,19.852303660764843,0.0,Xoodyak
76.44890285184151,A,Low,384.77220435738997,17.97531688842684,0.0,Xoodyak
71.2397655684494,A,Low,315.51330995893306,21.921953967281237,0.0,Xoodyak
72.03724263455241,A,Low,341.1633707106612,18.456409581142598,0.0,Xoodyak
71.79990922287824,A,Low,305.23554782809657,20.67075978464755,0.0,Xoodyak
73.26771929491963,A,Low,327.43743622478155,17.99045387770233,0.0,Xoodyak
74.65612011984122,A,Low,395.42322497988084,26.945068307413734,2.0581230490566838,Xoodyak
75.76957748677161,A,Low,360.43883988126487,22.240193413167134,0.0,Xoodyak
70.95602377953854,A,Low,314.892347291435,23.1755970008662,0.0,Xoodyak
74.82189788826261,A,Low,308.2926826577793,21.58674943425799,4.869273444149882,Xoodyak
72.71334035814414,A,Low,307.77750524442087,24.206051332095374,0.0,Xoodyak
70.20572010799943,A,Low,384.41146990287484,19.411388396011688,0.0,Xoodyak
79.78063934916618,A,Low,354.51419465276217,19.96918747119282,0.0,Xoodyak
77.62731077956234,A,Low,342.9684090487319,24.072667554217432,0.0,Xoodyak
72.98488341226722,A,Low,334.82284056649974,23.035307430466272,0.0,Xoodyak
79.09619365784678,A,Low,337.17251393271334,21.689228878946004,0.0,Xoodyak
75.21154067042924,A,Low,360.3000369595731,25.2479249717481,0.0,Xoodyak
72.55345582664194,A,Low,310.0160745299813,22.74669793310679,0.0,Xoodyak
75.16812242579606,A,Low,353.5968736402619,24.852646012711883,0.0,Xoodyak
75.52466393978882,A,Low,322.4173189284878,18.977952410054243,0.0,Xoodyak
70.90253713775948,A,Low,381.3052743706145,22.956188247110113,0.0,Xoodyak
70.4218623714655,A,Low,315.37857587282855,18.94709886731076,0.0,Xoodyak
71.98136769040445,A,Low,325.5198886107871,18.989589699084934,0.0,Xoodyak
78.15019897178227,A,Low,395.64482766203986,18.497496556326826,0.0,Xoodyak
73.8548873675907,A,Low,320.614627299031,24.404320988924614,9.97432886426666,Xoodyak
74.67246348910052,A,Low,312.4275470812272,25.499903000452594,0.0,Xoodyak
70.43738322819614,A,Low,380.4556450598423,20.15217966362853,0.0,Xoodyak
71.94135951192953,A,Low,347.09493679576207,20.07289847132371,0.0,Xoodyak
71.00314134866672,A,Low,357.3244378470232,24.129446799886328,0.0,Xoodyak
73.65482758714217,A,Low,359.5514092980143,19.031305311829648,0.0,Xoodyak
77.7279583595053,A,Low,316.13309230529154,24.682473624785175,8.250164030214293,Xoodyak
75.06711853732757,A,Low,339.89103249096587,19.124573973007557,0.0,Xoodyak
77.17163793082081,A,Low,342.37710070548803,19.484690572453765,0.0,Xoodyak
74.5749535958587,A,Low,357.32987172503084,17.27203009753941,4.13412591757514,Xoodyak
76.06438090171535,A,Low,336.5138611833281,23.96814296899828,0.0,Xoodyak
71.02052498809333,A,Low,357.79965442084534,18.22198957665531,8.91788002191727,Xoodyak
70.47199342554032,A,Low,354.5381309414336,22.899240929327817,6.5249069659764425,Xoodyak
72.13631073348542,A,Low,368.22470265320544,20.403249900925232,0.0,Xoodyak
71.61769915279825,A,Low,308.0662363113188,19.25929319080958,0.0,Xoodyak
75.67912062778328,A,Low,382.1178777443877,26.64848159479255,0.0,Xoodyak
74.22588992399672,A,Low,395.26060759817085,23.881784662495154,0.0,Xoodyak
78.84203916828774,A,Low,394.5476576488208,18.58649543441181,0.0,Xoodyak
71.38827623804363,A,Low,365.35054872409466,21.699047288103795,0.0,Xoodyak
70.07395539533596,A,Low,314.6987449258063,26.560577879112753,0.0,Xoodyak
79.33020526938536,A,Low,382.52520232530173,17.382738276867695,0.0,Xoodyak
78.27305074096165,A,Low,330.07265090500186,18.66622559346717,0.0,Xoodyak
74.6419106382138,A,Low,384.0042977413478,19.821006202795726,0.0,Xoodyak
76.19216841943135,A,Low,311.2640249927066,26.969865221683197,0.0,Xoodyak
70.51597502439762,A,Low,396.78877741681265,19.55259521841075,0.0,Xoodyak
73.87725018790903,A,Low,307.3473588745079,23.75638939411574,0.0,Xoodyak
71.16702361593399,A,Low,383.42680779308404,18.393018952268292,0.0,Xoodyak
71.47195117803652,A,Low,354.8309195116572,19.996773754066343,0.0,Xoodyak
74.7981060928225,A,Low,305.7802529861786,20.62387249289982,0.0,Xoodyak
78.29117402705677,A,Low,353.151067105667,23.40606555983453,0.0,Xoodyak
77.52363895616412,A,Low,330.23130518614454,20.7264823553035,2.1719340341584426,Xoodyak
75.10775558228111,A,Low,340.20749647824186,20.75978460571254,0.0,Xoodyak
77.44282277608517,A,Low,396.33420749110536,19.69010796981954,0.0,Xoodyak
75.4755381173441,A,Low,377.6745386031844,17.15348596709675,0.0,Xoodyak
74.10108710381809,A,Low,343.7611948487227,20.45094134896829,0.0,Xoodyak
70.92310665612095,A,Low,352.6929483927231,19.02451246170742,0.0,Xoodyak
77.72709384033203,A,Low,307.5237275588362,20.81922196175036,0.0,Xoodyak
76.65971618720745,A,Low,382.0604747294722,18.025319162153778,0.0,Xoodyak
72.5462735939005,A,Low,371.38352471416454,24.233665572491443,0.9826786671678156,Xoodyak
73.9034668283406,A,Low,352.5683754022872,18.23560164606025,0.0,Xoodyak
76.64919582192563,A,Low,337.66216919999073,17.38088389138165,0.0,Xoodyak
77.76999135289759,A,Low,369.87626259179547,19.710332969143305,0.0,Xoodyak
72.85207204167065,A,Low,319.8559991039816,23.889074337965425,0.0,Xoodyak
75.10170756492933,A,Low,340.58805508105047,19.94424419460374,0.6925371790284096,Xoodyak
78.0095119916859,A,Low,365.12446491948714,19.370766916877393,0.0,Xoodyak
71.82770953304609,A,Low,368.9744194932643,26.573803923040025,0.0,Xoodyak
71.54424898469696,A,Low,321.59459374603324,20.924001945798125,7.8019920743080196,Xoodyak
72.53424570250102,A,Low,370.98813209720845,24.892412283286532,0.0,Xoodyak
72.82566520266141,A,Low,391.06101092189294,17.807313249495305,0.0,Xoodyak
71.06705715826938,A,Low,306.09369013916836,26.301243173925865,0.0,Xoodyak
72.17037122910727,A,Low,360.9931037425056,21.409372367586315,2.083387728207322,Xoodyak
75.707871365903,A,Low,365.52800186225625,24.316350109146633,0.0,Xoodyak
74.04700054585888,A,Low,376.7900088861686,17.19992374406324,0.0,Xoodyak
75.8853970102306,A,Low,382.14794389840057,20.75501682101755,0.0,Xoodyak
71.34134182305456,A,Low,378.57817799611865,22.937405745081094,0.0,Xoodyak
74.80031731154067,A,Low,306.60215031876254,23.983898075087108,0.0,Xoodyak
72.80888346363953,A,Low,371.89555149612045,18.098354803120316,4.841443342637099,Xoodyak
71.88269970439148,A,Low,363.20388376467986,21.690497996205362,4.022540792052956,Xoodyak
63.57672395956596,A,Low,339.6796321502717,25.348664301971603,0.0,Xoodyak
68.64541753128765,A,Low,344.57490281582807,26.72552540398451,0.0,Xoodyak
65.42683375808991,A,Low,348.30688580535355,25.569424720828653,0.0,Xoodyak
65.33840196125668,A,Low,364.1384893605012,23.559908026192627,3.9054331107737505,Xoodyak
69.3837887501276,A,Low,369.5803562551827,19.02688424162622,0.0,Xoodyak
63.418300618548656,A,Low,341.7720448480528,24.6885603678695,0.0,Xoodyak
65.55110989996084,A,Low,362.86104673322177,17.007091111825243,0.0,Xoodyak
65.86164623998921,A,Low,330.74116073448874,23.212484260980197,0.0,Xoodyak
60.47130513810819,A,Low,391.229119760553,24.932394820416725,0.0,Xoodyak
65.6650155543501,A,Low,328.3244608770091,25.34420496763658,0.0,Xoodyak
64.88794291689427,A,Low,377.2563253953856,24.49084752832169,0.0,Xoodyak
63.968545076367704,A,Low,376.151302998323,22.93655179249613,0.0,Xoodyak
68.75388427847837,A,Low,314.13011574090785,17.919722068905124,0.0,Xoodyak
66.00231063577833,A,Low,322.26009923413153,20.544843094281653,2.9513619933318824,Xoodyak
61.41709249012194,A,Low,336.89359756517723,25.468030513492845,0.0,Xoodyak
67.26692746939025,A,Low,395.671222713325,19.73993245798707,0.0,Xoodyak
64.64867308304271,A,Low,395.2568865236827,21.02783384365122,4.271287428688311,Xoodyak
65.25499659455777,A,Low,369.42178885526994,26.41078980256801,0.0,Xoodyak
66.02003739074071,A,Low,396.86228613660916,18.220479859023655,1.7231126516480422,Xoodyak
62.64372178466529,A,Low,302.11639776310494,19.673971362576165,0.0,Xoodyak
69.13612718835078,A,Low,337.34973205105456,20.366594544395493,1.3720142529582668,Xoodyak
66.11953325527348,A,Low,305.56690266531314,17.548168798384406,0.0,Xoodyak
62.710949447375484,A,Low,324.880991546477,18.333213683723663,0.0,Xoodyak
69.89507053745793,A,Low,329.33759037018115,18.054511891517205,4.584823338110202,Xoodyak
68.05129673433463,A,Low,301.34131413931317,19.197726249407648,0.0,Xoodyak
62.15148028502691,A,Low,353.4636780986971,21.18531694588,0.0,Xoodyak
64.13560628516903,A,Low,376.5880557554339,23.853755907700258,7.7200248799944715,Xoodyak
63.630847800077696,A,Low,308.9728215744401,19.46793646786735,0.0,Xoodyak
64.53656734242655,A,Low,323.936247218288,20.136550056947218,0.0,Xoodyak
63.18197735958737,A,Low,376.887417176632,26.572349073632992,0.0,Xoodyak
63.211170635456426,A,Low,373.2699319853824,19.040189807293984,0.0,Xoodyak
60.831568378677474,A,Low,392.58381779135016,23.667968229312642,0.0,Xoodyak
65.15760159872914,A,Low,314.90329477786895,22.374803730429644,3.564316400483971,Xoodyak
66.57089078474513,A,Low,300.7655179171376,19.583706390928096,0.0,Xoodyak
64.42762877099486,A,Low,320.00390202800395,20.22194656534883,0.0,Xoodyak
62.9476723153982,A,Low,383.9266113612983,24.905526539261533,0.0,Xoodyak
66.24128516123619,A,Low,352.84437120110744,21.698614429203136,0.0,Xoodyak
69.79827310518249,A,Low,323.83686594670166,17.52976371075762,0.0,Xoodyak
65.86715633649459,A,Low,362.2603988288911,19.163659468573314,0.0,Xoodyak
65.26017126926673,A,Low,375.69571187763404,26.482657479066475,0.0,Xoodyak
62.531691969129106,A,Low,344.26231692484936,21.729472438425674,0.0,Xoodyak
63.30784231703014,A,Low,361.2702182321803,22.342837083389536,0.0,Xoodyak
64.994839765281,A,Low,318.9374129626536,26.832967959674285,0.0,Xoodyak
66.38015098425956,A,Low,355.65194025043934,19.67426778525296,0.0,Xoodyak
65.53054850507779,A,Low,365.66306685885,22.83680147256533,0.0,Xoodyak
65.81674523799266,A,Low,300.86353769588766,17.588964698333847,0.0,Xoodyak
64.82768721600732,A,Low,375.4378313354528,26.403614292960736,0.0,Xoodyak
65.07407262542793,A,Low,361.0447390333373,20.797200037669597,0.0,Xoodyak
61.20761208552086,A,Low,335.068625910501,26.497181573382754,0.0,Xoodyak
64.48471639674185,A,Low,325.03466237674934,20.183737220877283,1.610745927110937,Xoodyak
60.37214012855274,A,Low,331.3424297264356,18.356042292975346,0.0,Xoodyak
66.93548805972156,A,Low,311.9347782049326,18.083991035712828,0.0,Xoodyak
66.70811476533514,A,Low,388.9517422586407,21.902994440017434,0.0,Xoodyak
66.38899427279102,A,Low,341.3168886312656,20.726495029339237,0.0,Xoodyak
60.22017944677084,A,Low,388.7884738288352,18.28136933264125,0.0,Xoodyak
64.83440384287334,A,Low,308.1910717601789,25.37266948789757,0.0,Xoodyak
60.98960516966855,A,Low,310.4075489126261,19.892031161376092,0.0,Xoodyak
64.53993045925577,A,Low,316.31830145547,17.727504225768193,0.0,Xoodyak
69.83340943087292,A,Low,328.73420969595026,24.746484941972994,0.0,Xoodyak
68.19829168133965,A,Low,361.0395899820585,21.171582602639397,0.0,Xoodyak
63.09913667931905,A,Low,340.99212006749116,18.89457822193344,0.0,Xoodyak
67.34837699322033,A,Low,346.5137637600338,18.865435502809547,0.0,Xoodyak
61.99950192184058,A,Low,323.52666043666693,25.66679358394836,0.7258299449374861,Xoodyak
66.24591951878914,A,Low,374.8705435412757,24.937841071660635,0.0,Xoodyak
68.4341541396633,A,Low,312.18817421027785,24.501608465209184,0.0,Xoodyak
64.34242080681882,A,Low,390.3131105313332,25.87210691114247,0.0,Xoodyak
64.46104933051139,A,Low,337.14802648960716,17.11485412885048,0.0,Xoodyak
69.15467791371462,A,Low,354.0398052931531,17.017327155269204,0.0,Xoodyak
60.01903986797349,A,Low,360.21830058630877,20.859213772517627,0.0,Xoodyak
65.41786598409011,A,Low,329.79963997596116,25.93363669330546,2.5648361864038316,Xoodyak
64.97950916790656,A,Low,358.5332595290676,26.12206064139684,0.0,Xoodyak
61.57205356812951,A,Low,365.64764160198405,17.584642555998748,0.0,Xoodyak
66.46634072414385,A,Low,383.55735623338916,18.657645041807175,7.801118100420858,Xoodyak
68.80358398838628,A,Low,373.1816197919206,17.957216433980037,3.0126269469658262,Xoodyak
68.81311413403037,A,Low,361.6152521526598,18.8092880130332,0.0,Xoodyak
67.37356440182573,A,Low,379.9627244071699,25.43726017574344,0.0,Xoodyak
69.36623167380435,A,Low,345.0745610966716,26.364435096324925,0.0,Xoodyak
66.06984320964102,A,Low,370.88861948088424,25.770580900748975,0.0,Xoodyak
62.722670240584506,A,Low,369.36212712167026,18.837073867238455,0.0,Xoodyak
60.761795565710536,A,Low,346.3006452598597,19.0743736408952,0.0,Xoodyak
67.8760447199668,A,Low,372.5293454916682,24.900942356334735,4.9761551373214274,Xoodyak
64.67339696012411,A,Low,313.8546854297218,25.449728914082296,0.0,Xoodyak
69.77205181969404,A,Low,321.6115978659807,18.679291013294076,0.0,Xoodyak
61.71951222080144,A,Low,309.2739225704863,23.726828629610004,0.0,Xoodyak
62.06866577548075,A,Low,330.07160827227824,20.39055372709947,0.0,Xoodyak
69.30775923918338,A,Low,326.30450122253274,21.300926570785403,0.0,Xoodyak
66.01725445400639,A,Low,399.313643009066,21.449426525891074,8.599425602736602,Xoodyak
64.08725326070098,A,Low,311.01889461396536,23.161147360194484,9.602638323913151,Xoodyak
68.10206420928938,A,Low,301.2697299126896,26.44473940483961,7.631057558946022,Xoodyak
64.9882662904086,A,Low,325.29281909725785,23.118523689015333,0.0,Xoodyak
66.8277045145916,A,Low,358.75212778817735,24.798256625849724,0.0,Xoodyak
62.44835212107227,A,Low,334.6335474618348,21.553437951632386,2.0868718957504107,Xoodyak
62.781847148030764,A,Low,335.2593173003068,21.01816453548418,0.0,Xoodyak
64.79032949645102,A,Low,346.14405380767397,20.523530789404006,0.0,Xoodyak
61.898632466757824,A,Low,351.06848639920145,23.733925282080836,0.0,Xoodyak
67.40548220923681,A,Low,370.2103919396022,23.154489514038083,0.0,Xoodyak
61.38895044681243,A,Low,398.850843774489,21.04846374103919,0.0,Xoodyak
67.25166413732066,A,Low,390.921210406539,20.155669385945778,0.0,Xoodyak
60.607070356994946,A,Low,389.9523194722324,23.340928380238083,0.0,Xoodyak
63.919867025928816,A,Low,365.4936336628198,18.487649933919766,0.0,Xoodyak
51.36408840315294,A,Low,386.9242209101683,25.164780685990856,0.0,Xoodyak
57.90099214258514,A,Low,300.5878611823607,21.88620580142306,0.0,Xoodyak
53.51791065086081,A,Low,354.95192785402617,24.601801017333162,9.398132449957489,Xoodyak
59.16138000157746,A,Low,322.693582739759,25.581996053961994,0.0,Xoodyak
56.95883770598465,A,Low,398.65008369052146,23.969600613530833,0.0,Xoodyak
53.873466833709884,A,Low,322.5225578255248,19.94546650470589,6.620446044520802,Xoodyak
57.24491499533351,A,Low,318.7031313414673,25.951515575730646,0.0,Xoodyak
57.92671556481622,A,Low,384.5447072824686,24.83680331854797,0.0,Xoodyak
56.96248065432379,A,Low,393.4001817583332,17.54437900501165,0.0,Xoodyak
55.76924119466565,A,Low,394.0253254078918,20.589611990598,0.0,Xoodyak
50.391230240776586,A,Low,310.18064571028333,24.735954688009393,0.0,Xoodyak
54.632147981310624,A,Low,386.6558191537187,24.544112183809624,0.0,Xoodyak
53.2711927039109,A,Low,310.72074594402335,18.466917238536716,0.0,Xoodyak
55.358421526901864,A,Low,378.83891211336675,20.944436860754628,0.0,Xoodyak
53.293073279517955,A,Low,391.2950662764712,17.425245922425116,0.0,Xoodyak
51.285972461048814,A,Low,301.14822263366966,19.690592237706255,0.0,Xoodyak
56.98772011417881,A,Low,313.72958519938106,19.236573255626915,0.0,Xoodyak
59.540024348359815,A,Low,360.651321632106,26.854555546569863,6.269772328305503,Xoodyak
52.19367935647722,A,Low,343.71338793599267,24.20836376384464,4.196842015833737,Xoodyak
55.123683467600436,A,Low,307.1665769949351,25.899159678078572,0.0,Xoodyak
51.564225171341114,A,Low,398.0324475680766,22.337165780518085,0.0,Xoodyak
52.31827259600149,A,Low,392.1133193832085,21.5278350168987,0.0,Xoodyak
57.55574127748089,A,Low,315.9599153689807,25.37704429892267,0.0,Xoodyak
52.08530976040853,A,Low,378.59908940932985,22.50733938740181,4.940984369303127,Xoodyak
59.55760174534947,A,Low,357.28373084066686,26.9535215545675,0.0,Xoodyak
54.407606228748676,A,Low,302.5955898646758,17.378380460490067,0.0,Xoodyak
59.4725184511291,A,Low,358.34076554661834,20.092709518649908,0.0,Xoodyak
51.193601003459236,A,Low,367.1729985988508,24.169828611935316,0.0,Xoodyak
51.962809446907876,A,Low,374.79791964642175,21.191922596795028,4.749539222761559,Xoodyak
52.51802299053018,A,Low,390.5349460794892,20.10237414093068,0.0,Xoodyak
50.98863051222979,A,Low,359.0106066881634,25.14299789354325,0.0,Xoodyak
55.43412350001092,A,Low,338.9781016323934,22.64773522997343,0.0,Xoodyak
50.82967816320656,A,Low,323.79837682503876,20.49471144258394,0.0,Xoodyak
58.92143681574097,A,Low,347.9543559957305,18.396770551504954,0.0,Xoodyak
52.270520571453645,A,Low,337.269916664301,24.273984127062178,0.0,Xoodyak
55.07087017087313,A,Low,369.96526100941986,22.102569456557344,0.0,Xoodyak
54.95325720466534,A,Low,338.64285241777367,19.284119573289725,0.0,Xoodyak
53.201902302539125,A,Low,353.44108399450323,21.94795362207403,0.0,Xoodyak
58.83028690790296,A,Low,367.72063665262067,24.37794348741809,0.0,Xoodyak
53.4252813436854,A,Low,388.6933194044392,25.678649948819043,0.0,Xoodyak
56.02375087948972,A,Low,377.57678020498275,24.259989082403713,0.0,Xoodyak
59.88357254699708,A,Low,334.65365671748725,18.650928421686928,0.0,Xoodyak
53.08968730791622,A,Low,381.8838970113473,24.485550249006035,0.0,Xoodyak
50.64792939741245,A,Low,380.1487785722221,19.571666047181537,5.608948050484899,Xoodyak
59.03262251888045,A,Low,321.5615372406927,23.099199288732898,0.0,Xoodyak
52.25327279491399,A,Low,378.88937622027964,19.38230084995689,0.0,Xoodyak
54.610843108589236,A,Low,364.4342758069867,24.527501566383826,0.0,Xoodyak
57.14965388222282,A,Low,386.77157618637784,24.394331758190816,0.0,Xoodyak
53.84184442667533,A,Low,377.0565526262629,17.71702446113235,0.0,Xoodyak
53.203255616034674,A,Low,388.15475904766424,21.177602965751632,0.0,Xoodyak
59.71065806670206,A,Low,305.3528602887745,18.649527874268518,3.5641340140568767,Xoodyak
58.188161022898875,A,Low,382.6679553022445,18.405793783993694,8.792899220136432,Xoodyak
51.38608417137148,A,Low,335.0256041732796,25.330324273327438,0.6961064515404258,Xoodyak
53.536595329843145,A,Low,313.99523590652404,21.21268162678671,0.0,Xoodyak
58.80864962686805,A,Low,336.3635450481829,25.459853981626782,7.311807094086289,Xoodyak
56.63805168155978,A,Low,396.8010909001084,23.59021714522656,0.0,Xoodyak
52.48712287840987,A,Low,374.37243921145074,17.04480477872891,0.0,Xoodyak
59.79371418618037,A,Low,308.533134215753,22.87401882307658,0.0,Xoodyak
52.099154461504554,A,Low,354.9562828747367,17.588547878864752,0.0,Xoodyak
57.061073423938325,A,Low,310.3440205560101,22.80871162532481,0.0,Xoodyak
55.49023513980841,A,Low,396.1203252833239,18.418896746052283,0.0,Xoodyak
54.88084148147396,A,Low,335.778689540154,25.84176572018401,0.0,Xoodyak
53.57694284292388,A,Low,348.54386280604507,23.591296736628244,0.0,Xoodyak
57.9257331429664,A,Low,393.6342641052333,22.00999589087896,8.784116583045744,Xoodyak
